visit,wait,slow,fast
5.208,0,0,0
5.232,1,0,0
5.256,1,0,0
5.28,1,0,0
5.304,1,0,0
5.328,1,0,0
5.352,3,0,1
5.376,3,0,1
5.4,3,0,1
5.4240003,3,0,1
5.448,3,0,1
5.472,3,0,1
5.496,3,0,1
5.52,3,0,1
5.544,3,0,1
5.568,3,0,1
5.592,3,0,0
5.616,3,0,0
5.64,3,0,0
5.664,3,0,0
5.688,3,0,0
5.712,4,0,0
5.736,4,0,0
5.76,3,0,0
5.784,2,0,0
5.808,2,0,0
5.8320003,2,0,1
5.856,2,0,1
5.88,2,0,1
5.9040003,2,0,1
5.928,2,0,0
5.952,2,0,0
5.976,2,1,0
6,2,0,0
6.024,3,0,0
6.048,3,0,0
6.072,3,0,0
6.096,3,0,0
6.12,3,0,0
6.144,4,0,0
6.168,4,0,0
6.192,4,0,1
6.216,4,1,1
6.2400002,4,1,1
6.264,4,1,1
6.288,4,1,1
6.3120003,4,1,1
6.336,4,1,1
6.36,5,1,1
6.384,5,1,1
6.408,5,1,0
6.432,5,1,0
6.456,5,1,0
6.48,5,0,1
6.504,5,0,1
6.528,5,1,1
6.552,5,1,1
6.576,6,1,1
6.6,6,1,1
6.624,6,1,1
6.6480002,6,1,1
6.672,6,1,1
6.696,5,1,0
6.7200003,5,1,0
6.744,5,0,0
6.768,5,0,1
6.7920003,5,0,1
6.816,5,0,1
6.84,5,0,1
6.864,5,0,0
6.888,5,0,0
6.912,5,0,0
6.936,5,0,0
6.96,5,1,1
6.984,5,0,0
7.008,5,0,0
7.032,5,0,0
7.056,5,0,0
7.08,5,0,0
7.104,5,0,0
7.1280003,5,0,0
7.152,5,1,0
7.176,5,1,0
7.2000003,4,1,0
7.224,5,0,0
7.248,5,0,0
7.272,5,0,0
7.296,5,1,0
7.32,5,1,0
7.344,5,2,0
7.368,5,2,0
7.392,5,2,0
7.416,5,2,1
7.44,5,2,1
7.464,5,2,1
7.488,5,2,2
7.512,5,2,1
7.5360003,5,2,1
7.56,6,2,1
7.584,6,2,1
7.6080003,6,1,1
7.632,6,1,1
7.656,6,1,0
7.6800003,6,1,0
7.704,6,0,0
7.728,6,0,1
7.752,6,2,1
7.776,6,1,1
7.8,6,1,1
7.824,6,0,1
7.848,6,0,1
7.872,6,0,1
7.896,7,0,1
7.92,7,0,1
7.9440002,7,0,1
7.968,7,0,1
7.992,7,0,0
8.016,7,0,0
8.04,7,0,0
8.064,6,0,0
8.088,6,0,1
8.112,7,0,1
8.136,7,0,2
8.16,7,0,1
8.184,7,0,1
8.208,7,0,1
8.232,9,0,1
8.2560005,9,0,2
8.28,9,0,2
8.304,9,0,1
8.328,9,0,0
8.352,8,0,0
8.376,8,0,0
8.4,7,0,1
8.424,6,0,1
8.448,6,0,1
8.472,6,0,1
8.496,6,0,1
8.52,6,0,1
8.544,6,0,1
8.568,7,0,1
8.592,7,0,2
8.616,7,0,2
8.64,7,0,2
8.6640005,6,0,1
8.688,5,0,2
8.712,5,0,2
8.736,5,0,0
8.76,5,0,0
8.784,5,0,0
8.808,5,0,0
8.832,5,0,0
8.856,4,0,0
8.88,4,0,0
8.904,4,0,0
8.928,4,0,0
8.952,4,0,0
8.976,4,1,0
9,3,3,0
9.024,3,3,0
9.048,3,2,0
9.0720005,3,2,0
9.096,3,2,0
9.12,3,2,0
9.144,3,2,0
9.168,3,2,0
9.192,3,2,0
9.216,3,2,0
9.24,3,2,1
9.264,3,2,1
9.288,3,2,1
9.312,3,3,0
9.336,3,3,0
9.36,2,3,0
9.384,2,3,1
9.408,2,2,0
9.432,2,2,0
9.456,2,2,0
9.4800005,2,2,0
9.504,2,2,0
9.528,2,2,0
9.552,2,1,1
9.576,2,1,1
9.6,2,1,1
9.624001,2,1,0
9.648,2,1,0
9.672,3,1,0
9.696,3,1,1
9.72,3,1,2
9.744,3,1,1
9.768,3,0,1
9.792,3,0,1
9.816,3,0,1
9.84,3,0,1
9.864,3,0,1
9.8880005,3,1,1
9.912,3,1,1
9.936,3,1,1
9.96,3,1,1
9.984,3,1,1
10.008,3,1,1
10.032001,3,1,1
10.056,4,1,0
10.08,4,0,0
10.104,4,0,2
10.128,4,0,2
10.152,4,0,1
10.176,4,0,1
10.2,4,0,1
10.224,4,0,0
10.248,4,0,0
10.272,5,0,0
10.2960005,5,0,0
10.32,5,0,1
10.344,6,0,1
10.368,4,0,1
10.392,4,0,1
10.416,4,0,1
10.440001,3,0,1
10.464,2,0,1
10.488,2,0,1
10.512,2,0,1
10.536,2,0,1
10.56,2,0,2
10.584,2,0,2
10.608,2,0,1
10.632,2,0,0
10.656,2,0,0
10.68,2,0,0
10.704,2,0,0
10.728,2,0,0
10.752,2,0,0
10.776,2,1,0
10.8,2,1,0
10.824,2,1,0
10.848001,2,2,0
10.872,2,2,0
10.896,2,2,0
10.92,2,2,0
10.944,2,2,0
10.968,2,1,0
10.992,2,1,0
11.016,2,2,0
11.04,2,2,0
11.064,2,1,0
11.088,2,1,0
11.112,2,0,0
11.136,2,0,0
11.16,2,0,0
11.184,2,0,0
11.208,2,0,0
11.232,2,0,0
11.2560005,2,0,0
11.28,2,0,0
11.304,2,1,0
11.328,2,1,0
11.352,2,2,0
11.376,2,2,0
11.400001,2,2,0
11.424,2,2,0
11.448,2,2,0
11.472,2,2,0
11.496,2,2,1
11.52,2,2,1
11.544,2,2,1
11.568,2,2,1
11.592,2,2,1
11.616,2,2,2
11.64,3,2,3
11.6640005,3,2,1
11.688,3,2,1
11.712,3,2,1
11.736,3,2,1
11.76,3,2,1
11.784,3,2,1
11.808001,3,2,1
11.832,3,2,1
11.856,3,2,1
11.88,3,2,0
11.904,3,1,0
11.928,3,1,0
11.952,3,2,0
11.976,4,2,0
12,4,2,0
12.024,4,2,0
12.048,4,2,0
12.0720005,4,1,0
12.096,4,1,0
12.12,4,1,0
12.144,4,1,0
12.168,4,1,0
12.192,4,1,0
12.216001,4,1,0
12.24,3,1,0
12.264,3,1,0
12.288,3,1,1
12.312,3,1,1
12.336,3,1,1
12.36,3,1,1
12.384,3,1,1
12.408,3,1,1
12.432,3,1,1
12.456,3,1,2
12.4800005,3,1,2
12.504,3,1,1
12.528,4,1,0
12.552,4,1,0
12.576,4,1,0
12.6,4,1,0
12.624001,4,1,0
12.648,4,1,0
12.672,4,1,0
12.696,4,1,0
12.72,4,1,0
12.744,4,1,0
12.768,4,1,0
12.792,4,3,0
12.816,4,2,0
12.84,4,2,0
12.864,4,2,1
12.8880005,4,1,1
12.912,5,1,1
12.936,5,1,1
12.96,5,1,1
12.984,5,2,1
13.008,5,2,1
13.032001,5,2,1
13.056,5,2,1
13.08,5,3,0
13.104,5,3,0
13.128,5,3,0
13.152,5,3,0
13.176,4,3,0
13.2,4,3,0
13.224,4,3,0
13.248,5,3,0
13.272,5,3,0
13.2960005,5,3,0
13.32,5,2,0
13.344,5,2,0
13.368,5,1,0
13.392,5,1,0
13.416,5,1,0
13.440001,5,1,0
13.464,5,0,0
13.488,5,0,0
13.512,5,0,1
13.536,5,0,1
13.56,5,0,1
13.584001,5,0,1
13.608,5,0,1
13.632,5,0,1
13.656,5,0,1
13.68,5,0,1
13.704,5,1,1
13.728,5,0,1
13.752,5,0,1
13.776,5,0,1
13.8,5,0,0
13.824,5,0,0
13.848001,5,0,0
13.872,5,0,0
13.896,5,0,0
13.92,5,0,0
13.944,5,0,0
13.968,5,0,0
13.992001,5,0,0
14.016,5,0,0
14.04,5,0,1
14.064,5,0,1
14.088,5,0,1
14.112,6,0,0
14.136,6,0,0
14.16,6,0,0
14.184,6,0,1
14.208,6,0,1
14.232,6,0,1
14.2560005,6,0,1
14.28,6,0,1
14.304,7,1,0
14.328,7,1,0
14.352,7,1,0
14.376,7,1,0
14.400001,7,1,0
14.424,7,1,0
14.448,7,2,0
14.472,7,2,0
14.496,7,2,0
14.52,7,2,0
14.544,7,2,0
14.568,7,1,0
14.592,6,1,0
14.616,6,1,0
14.64,6,1,0
14.6640005,6,1,0
14.688,6,1,0
14.712,6,1,0
14.736,6,1,0
14.76,6,1,0
14.784,5,1,0
14.808001,5,1,0
14.832,5,1,0
14.856,5,1,0
14.88,5,1,0
14.904,5,1,0
14.928,4,1,0
14.952,4,1,0
14.976,4,1,0
15,4,1,0
15.024,4,1,0
15.048,4,1,1
15.0720005,4,1,1
15.096,4,1,1
15.12,4,0,1
15.144,4,0,1
15.168,4,0,0
15.192,4,0,0
15.216001,4,0,0
15.24,4,0,0
15.264,3,0,0
15.288,3,0,0
15.312,3,0,0
15.336,3,0,0
15.360001,3,0,0
15.384,3,0,1
15.408,3,0,1
15.432,3,1,1
15.456,3,1,1
15.4800005,3,1,1
15.504,3,1,1
15.528,3,1,1
15.552,3,1,1
15.576,3,1,1
15.6,3,0,1
15.624001,3,0,1
15.648,3,0,1
15.672,3,0,1
15.696,4,0,1
15.72,4,0,1
15.744,4,0,1
15.768001,4,0,1
15.792,4,0,1
15.816,4,1,1
15.84,4,1,0
15.864,4,1,0
15.8880005,4,1,0
15.912,4,1,0
15.936,4,1,0
15.96,4,1,0
15.984,5,1,0
16.008,5,1,0
16.032,6,1,0
16.056,6,1,0
16.08,6,1,0
16.104,6,1,0
16.128,6,1,0
16.152,6,1,0
16.176,6,0,0
16.2,6,1,0
16.224,6,1,0
16.248,6,2,0
16.272,7,1,0
16.296,7,1,0
16.32,7,1,0
16.344,7,1,0
16.368,7,1,0
16.392,8,2,0
16.416,7,2,0
16.44,7,2,0
16.464,6,1,0
16.488,7,1,0
16.512001,7,1,0
16.536,7,1,1
16.56,7,1,1
16.584,7,1,1
16.608,7,2,1
16.632,7,1,1
16.656,7,1,1
16.68,7,1,0
16.704,7,1,0
16.728,7,1,0
16.752,7,1,0
16.776001,7,1,0
16.8,7,1,0
16.824,7,1,0
16.848,7,1,0
16.872,7,1,0
16.896,7,1,0
16.92,7,1,0
16.944,7,1,0
16.968,7,1,0
16.992,7,1,0
17.016,7,2,0
17.04,7,2,0
17.064001,7,2,0
17.088,7,2,0
17.112,7,1,0
17.136,7,1,0
17.16,7,1,0
17.184,7,1,0
17.208,7,1,0
17.232,7,1,0
17.256,7,1,2
17.28,7,1,2
17.304,7,1,2
17.328001,7,1,1
17.352,6,1,1
17.376,5,1,1
17.4,5,1,1
17.424,5,1,1
17.448,5,1,1
17.472,5,1,0
17.496,5,1,0
17.52,5,1,0
17.544,6,1,0
17.568,6,1,0
17.592001,6,1,0
17.616,6,1,2
17.64,6,1,2
17.664,6,1,2
17.688,6,1,1
17.712,6,1,0
17.736,6,1,0
17.76,6,1,0
17.784,5,1,0
17.808,6,2,0
17.832,7,1,1
17.856,7,1,1
17.880001,7,1,1
17.904,7,1,1
17.928,7,1,1
17.952,7,1,0
17.976,7,1,1
18,7,1,1
18.024,7,1,1
18.048,7,1,2
18.072,6,1,2
18.096,6,1,2
18.12,6,1,2
18.144001,6,1,2
18.168,7,1,2
18.192,8,1,1
18.216,8,1,1
18.24,8,1,1
18.264,8,1,1
18.288,8,1,1
18.312,7,0,1
18.336,7,0,0
18.36,7,0,0
18.384,7,0,0
18.408,7,0,0
18.432,7,0,0
18.456,7,0,0
18.48,7,0,1
18.504,6,0,0
18.528,6,0,0
18.552,6,0,0
18.576,6,0,0
18.6,6,0,0
18.624,6,0,0
18.648,6,0,1
18.672,6,0,1
18.696001,6,0,1
18.72,6,0,1
18.744,6,0,1
18.768,6,0,1
18.792,6,1,1
18.816,6,2,1
18.84,6,1,1
18.864,6,1,1
18.888,6,2,1
18.912,6,1,1
18.936,5,1,1
18.960001,6,1,0
18.984,5,1,0
19.008,5,1,0
19.032,6,1,0
19.056,6,1,0
19.08,6,1,1
19.104,6,1,1
19.128,6,1,0
19.152,6,1,0
19.176,6,1,0
19.2,6,1,0
19.224,6,1,0
19.248001,6,1,0
19.272,6,1,0
19.296,6,1,0
19.32,6,1,0
19.344,6,1,0
19.368,7,1,0
19.392,8,1,1
19.416,8,1,1
19.44,8,1,1
19.464,9,1,1
19.488,10,0,1
19.512001,9,0,1
19.536,9,0,1
19.56,9,1,1
19.584,9,1,1
19.608,9,1,1
19.632,10,1,1
19.656,10,1,1
19.68,10,1,1
19.704,11,1,0
19.728,11,1,0
19.752,11,1,0
19.776001,10,2,0
19.8,10,1,0
19.824,9,1,0
19.848,9,2,0
19.872,10,3,0
19.896,10,3,0
19.92,10,4,0
19.944,10,3,0
19.968,10,3,0
19.992,10,4,0
20.016,10,4,0
20.04,10,3,0
20.064001,10,4,0
20.088,11,5,0
20.112,11,4,0
20.136,11,3,0
20.16,10,3,0
20.184,10,3,0
20.208,11,3,1
20.232,11,3,0
20.256,11,3,0
20.28,11,2,0
20.304,11,2,0
20.328001,11,2,0
20.352,11,2,0
20.376,11,2,0
20.4,12,2,0
20.424,12,2,0
20.448,12,2,0
20.472,11,2,0
20.496,11,2,0
20.52,11,2,0
20.544,12,2,0
20.568,12,1,0
20.592001,12,0,0
20.616001,12,0,0
20.64,12,0,0
20.664,12,0,0
20.688,12,0,0
20.712,12,1,0
20.736,11,0,0
20.76,12,1,0
20.784,12,1,0
20.808,11,0,0
20.832,11,0,0
20.856,11,1,0
20.880001,11,1,0
20.904,11,1,0
20.928,11,1,0
20.952,11,1,0
20.976,11,1,0
21,11,1,2
21.024,11,1,2
21.048,11,2,1
21.072,12,2,1
21.096,12,2,0
21.12,13,2,0
21.144001,11,2,0
21.168,10,2,0
21.192,10,2,0
21.216,10,1,0
21.24,10,1,0
21.264,11,2,0
21.288,11,3,0
21.312,11,3,0
21.336,11,1,0
21.36,11,1,1
21.384,11,2,0
21.408,10,2,0
21.432001,10,1,0
21.456,10,1,0
21.48,8,1,0
21.504,6,1,0
21.528,6,2,0
21.552,6,2,0
21.576,6,2,1
21.6,6,2,0
21.624,6,2,0
21.648,5,2,0
21.672,5,2,0
21.696001,5,2,0
21.72,5,2,0
21.744,5,2,0
21.768,6,2,0
21.792,5,2,0
21.816,6,2,0
21.84,6,2,0
21.864,6,2,0
21.888,6,2,0
21.912,5,2,0
21.936,5,3,0
21.960001,5,3,0
21.984,3,2,1
22.008,3,2,0
22.032,3,2,0
22.056,3,2,0
22.08,3,2,1
22.104,3,2,1
22.128,3,3,1
22.152,3,3,1
22.176,3,3,1
22.2,2,3,1
22.224,2,3,1
22.248001,2,3,1
22.272,2,3,1
22.296,2,3,1
22.32,2,3,1
22.344,1,2,0
22.368,1,2,0
22.392,1,2,0
22.416,1,2,0
22.44,1,2,0
22.464,2,2,0
22.488,2,2,0
22.512001,2,2,0
22.536,2,2,0
22.56,2,2,0
22.584,2,2,0
22.608,2,2,0
22.632,2,2,0
22.656,2,2,0
22.68,1,2,0
22.704,1,2,0
22.728,1,2,1
22.752,1,2,1
22.776001,1,3,1
22.800001,1,3,0
22.824,1,3,0
22.848,1,2,0
22.872,1,3,0
22.896,1,3,0
22.92,1,3,0
22.944,1,3,0
22.968,1,3,0
22.992,1,2,0
23.016,0,0,0
23.04,0,0,0
23.064001,0,0,0
23.088,0,0,0
23.112,0,0,0
23.136,0,0,0
23.16,0,0,0
23.184,0,0,0
23.208,0,0,0
23.232,0,0,0
23.256,0,0,0
23.28,0,0,0
23.304,0,0,0
23.328001,0,0,0
23.352,0,0,0
23.376,0,0,0
23.4,0,0,0
23.424,0,0,0
23.448,0,0,0
23.472,0,0,0
23.496,0,0,0
23.52,0,0,0
23.544,0,0,0
23.568,0,0,0
23.592001,0,0,0
23.616001,0,0,0
23.64,0,0,0
23.664,0,0,0
23.688,0,0,0
23.712,0,0,0
23.736,0,0,0
23.76,0,0,0
23.784,0,0,0
23.808,0,0,0
23.832,0,0,0
23.856,0,0,0
23.880001,0,0,0
23.904,0,0,0
23.928,0,0,0
23.952,0,0,0
23.976,0,0,0
