visit,wait,slow,fast
5.208,2,0,0
5.232,2,0,0
5.256,2,0,0
5.28,2,0,0
5.304,2,0,0
5.328,2,0,0
5.352,3,0,0
5.376,2,0,1
5.4,2,0,1
5.4240003,2,0,1
5.448,2,0,1
5.472,2,0,1
5.496,2,0,1
5.52,2,0,1
5.544,2,0,1
5.568,2,0,2
5.592,2,0,2
5.616,2,0,1
5.64,2,1,0
5.664,2,0,0
5.688,3,0,0
5.712,3,0,0
5.736,3,0,0
5.76,3,0,0
5.784,3,0,0
5.808,3,0,0
5.8320003,3,0,0
5.856,3,0,0
5.88,3,0,0
5.9040003,3,0,0
5.928,3,1,0
5.952,3,1,0
5.976,3,1,0
6,6,2,1
6.024,5,1,0
6.048,5,0,0
6.072,5,0,0
6.096,5,0,1
6.12,5,1,1
6.144,5,1,1
6.168,5,2,1
6.192,5,2,1
6.216,5,1,1
6.2400002,5,1,1
6.264,5,1,1
6.288,5,0,1
6.3120003,5,0,1
6.336,5,0,1
6.36,5,0,0
6.384,5,0,0
6.408,6,0,0
6.432,6,0,1
6.456,6,0,1
6.48,6,0,1
6.504,6,0,1
6.528,6,0,1
6.552,6,0,1
6.576,6,0,1
6.6,6,0,1
6.624,6,0,1
6.6480002,6,0,1
6.672,6,0,1
6.696,6,0,0
6.7200003,5,0,0
6.744,5,0,1
6.768,5,1,0
6.7920003,5,1,0
6.816,5,1,0
6.84,5,0,0
6.864,5,0,0
6.888,5,0,0
6.912,6,0,0
6.936,6,0,0
6.96,6,0,2
6.984,6,0,2
7.008,7,0,1
7.032,8,0,0
7.056,8,0,0
7.08,8,0,0
7.104,8,0,0
7.1280003,7,0,0
7.152,7,1,0
7.176,7,1,0
7.2000003,7,0,0
7.224,8,1,0
7.248,9,1,1
7.272,9,1,1
7.296,9,1,1
7.32,8,1,1
7.344,8,1,2
7.368,8,1,1
7.392,8,1,1
7.416,8,0,1
7.44,8,0,1
7.464,8,1,1
7.488,8,1,1
7.512,8,2,1
7.5360003,7,2,0
7.56,7,2,0
7.584,7,2,0
7.6080003,7,2,0
7.632,7,2,0
7.656,7,2,0
7.6800003,7,2,0
7.704,7,2,1
7.728,7,2,1
7.752,7,2,2
7.776,7,2,2
7.8,7,2,2
7.824,7,2,2
7.848,7,2,2
7.872,6,2,2
7.896,8,1,2
7.92,8,2,2
7.9440002,8,2,2
7.968,8,1,2
7.992,8,1,0
8.016,8,1,0
8.04,8,1,0
8.064,8,0,0
8.088,7,0,0
8.112,7,0,0
8.136,7,1,0
8.16,7,1,0
8.184,7,1,0
8.208,7,1,0
8.232,7,1,0
8.2560005,7,1,0
8.28,7,1,0
8.304,6,1,1
8.328,6,1,0
8.352,6,1,0
8.376,6,1,0
8.4,6,1,1
8.424,6,1,1
8.448,6,2,1
8.472,6,2,1
8.496,6,3,1
8.52,6,2,1
8.544,6,1,2
8.568,6,1,1
8.592,6,1,1
8.616,6,1,1
8.64,6,1,2
8.6640005,5,0,1
8.688,5,0,0
8.712,5,0,0
8.736,5,0,0
8.76,5,0,0
8.784,5,1,0
8.808,5,1,0
8.832,6,2,1
8.856,6,2,0
8.88,6,2,0
8.904,6,3,0
8.928,6,4,0
8.952,6,4,0
8.976,6,4,0
9,7,3,0
9.024,7,3,0
9.048,7,3,0
9.0720005,7,3,0
9.096,7,3,0
9.12,7,3,0
9.144,7,3,0
9.168,7,3,0
9.192,7,3,0
9.216,7,3,0
9.24,7,3,0
9.264,7,2,0
9.288,7,2,0
9.312,7,2,0
9.336,7,2,0
9.36,7,2,0
9.384,7,2,0
9.408,7,2,0
9.432,7,1,1
9.456,6,1,1
9.4800005,6,1,1
9.504,6,1,1
9.528,6,0,0
9.552,6,0,0
9.576,6,0,0
9.6,5,0,1
9.624001,4,0,1
9.648,4,0,1
9.672,5,1,1
9.696,5,1,1
9.72,5,1,0
9.744,5,1,0
9.768,4,1,0
9.792,4,0,0
9.816,4,0,0
9.84,4,1,0
9.864,4,1,1
9.8880005,4,1,1
9.912,4,1,2
9.936,4,0,1
9.96,4,0,1
9.984,4,0,1
10.008,5,0,1
10.032001,7,0,1
10.056,7,0,1
10.08,8,0,2
10.104,7,0,0
10.128,7,0,0
10.152,7,1,0
10.176,7,1,1
10.2,7,1,0
10.224,6,1,0
10.248,6,1,1
10.272,6,1,1
10.2960005,6,1,1
10.32,6,1,1
10.344,6,0,1
10.368,7,0,1
10.392,7,0,1
10.416,7,0,1
10.440001,7,0,1
10.464,7,0,0
10.488,7,0,1
10.512,7,0,0
10.536,7,0,0
10.56,7,0,0
10.584,7,0,0
10.608,7,0,0
10.632,7,0,0
10.656,7,1,0
10.68,8,1,0
10.704,8,1,0
10.728,8,1,1
10.752,7,1,1
10.776,6,1,0
10.8,6,1,0
10.824,6,1,0
10.848001,6,1,0
10.872,6,0,0
10.896,6,0,0
10.92,6,0,0
10.944,6,0,0
10.968,6,0,0
10.992,6,0,0
11.016,6,0,0
11.04,7,1,0
11.064,7,1,0
11.088,7,1,0
11.112,7,1,0
11.136,7,1,0
11.16,7,1,0
11.184,7,1,0
11.208,7,1,0
11.232,6,1,0
11.2560005,6,1,0
11.28,6,1,0
11.304,6,1,0
11.328,6,1,0
11.352,6,1,0
11.376,6,1,0
11.400001,5,1,1
11.424,5,1,0
11.448,5,1,0
11.472,5,1,0
11.496,5,1,0
11.52,5,1,0
11.544,5,1,0
11.568,5,1,0
11.592,5,1,0
11.616,5,1,0
11.64,6,1,0
11.6640005,6,1,0
11.688,6,1,0
11.712,6,2,0
11.736,6,1,0
11.76,6,1,0
11.784,6,0,1
11.808001,6,0,1
11.832,6,0,1
11.856,6,0,0
11.88,6,0,0
11.904,6,0,0
11.928,6,0,1
11.952,6,0,0
11.976,7,0,0
12,7,0,0
12.024,7,0,0
12.048,7,0,0
12.0720005,7,0,0
12.096,6,0,0
12.12,6,0,0
12.144,6,0,0
12.168,6,0,1
12.192,6,0,1
12.216001,6,0,1
12.24,5,0,1
12.264,6,0,1
12.288,6,0,1
12.312,6,0,1
12.336,6,0,1
12.36,6,0,1
12.384,6,0,0
12.408,6,0,0
12.432,6,0,1
12.456,6,0,1
12.4800005,6,0,1
12.504,6,0,1
12.528,7,0,1
12.552,7,0,0
12.576,6,0,0
12.6,6,0,0
12.624001,6,0,0
12.648,6,0,0
12.672,6,0,0
12.696,6,0,0
12.72,6,0,0
12.744,6,0,0
12.768,6,0,0
12.792,6,0,0
12.816,6,0,0
12.84,6,0,0
12.864,6,0,0
12.8880005,6,0,0
12.912,6,0,0
12.936,6,0,0
12.96,6,0,0
12.984,6,0,0
13.008,6,0,0
13.032001,6,0,0
13.056,6,0,0
13.08,6,1,0
13.104,6,1,0
13.128,5,0,0
13.152,5,1,0
13.176,4,1,0
13.2,4,1,0
13.224,4,1,0
13.248,5,0,1
13.272,5,0,1
13.2960005,5,0,1
13.32,5,0,1
13.344,5,0,1
13.368,5,0,1
13.392,4,0,1
13.416,4,0,1
13.440001,4,0,1
13.464,4,1,1
13.488,4,0,1
13.512,4,0,1
13.536,4,0,1
13.56,5,0,1
13.584001,5,0,0
13.608,5,0,0
13.632,5,0,1
13.656,5,0,1
13.68,5,0,0
13.704,5,0,0
13.728,5,0,0
13.752,5,0,0
13.776,5,0,0
13.8,5,0,0
13.824,5,0,0
13.848001,5,0,0
13.872,5,0,0
13.896,5,0,0
13.92,5,0,0
13.944,6,0,0
13.968,6,0,0
13.992001,6,0,0
14.016,6,0,0
14.04,6,0,0
14.064,6,0,0
14.088,6,0,0
14.112,6,1,0
14.136,6,2,0
14.16,6,2,0
14.184,6,2,0
14.208,6,2,0
14.232,6,3,0
14.2560005,6,3,0
14.28,5,3,0
14.304,5,3,0
14.328,5,3,0
14.352,5,2,0
14.376,5,2,1
14.400001,5,2,1
14.424,5,2,1
14.448,5,2,1
14.472,5,2,1
14.496,5,2,2
14.52,5,2,2
14.544,5,2,2
14.568,5,2,2
14.592,5,2,2
14.616,5,2,2
14.64,5,2,1
14.6640005,5,2,1
14.688,5,2,1
14.712,5,2,1
14.736,5,2,2
14.76,5,2,2
14.784,5,1,2
14.808001,5,1,2
14.832,5,2,1
14.856,5,2,2
14.88,5,3,2
14.904,5,3,2
14.928,5,2,2
14.952,5,2,1
14.976,5,2,1
15,5,2,1
15.024,5,2,1
15.048,5,2,1
15.0720005,5,1,1
15.096,5,1,1
15.12,5,1,1
15.144,5,1,0
15.168,5,1,0
15.192,5,1,0
15.216001,5,1,1
15.24,5,1,0
15.264,5,1,0
15.288,5,1,0
15.312,5,1,0
15.336,5,1,0
15.360001,5,1,0
15.384,5,1,0
15.408,5,1,0
15.432,5,1,1
15.456,5,1,1
15.4800005,5,1,0
15.504,5,1,0
15.528,5,1,0
15.552,5,1,0
15.576,5,1,0
15.6,5,1,0
15.624001,5,1,0
15.648,5,1,1
15.672,5,1,1
15.696,6,1,1
15.72,7,1,2
15.744,7,1,3
15.768001,6,1,1
15.792,6,1,1
15.816,6,1,1
15.84,7,1,1
15.864,7,1,1
15.8880005,7,1,2
15.912,7,1,1
15.936,7,1,1
15.96,7,1,1
15.984,7,1,1
16.008,7,2,1
16.032,7,2,1
16.056,7,2,1
16.08,7,2,1
16.104,7,2,1
16.128,7,2,1
16.152,7,2,0
16.176,7,1,0
16.2,8,1,0
16.224,8,1,0
16.248,8,1,0
16.272,8,1,1
16.296,8,1,1
16.32,8,1,1
16.344,8,1,1
16.368,8,1,1
16.392,8,1,1
16.416,8,1,1
16.44,8,1,1
16.464,8,1,0
16.488,7,1,0
16.512001,7,1,1
16.536,8,1,0
16.56,8,1,0
16.584,8,1,0
16.608,8,1,0
16.632,8,1,0
16.656,8,1,0
16.68,8,1,0
16.704,8,1,0
16.728,8,1,0
16.752,8,0,0
16.776001,8,0,0
16.8,8,0,0
16.824,8,0,0
16.848,8,0,1
16.872,8,0,1
16.896,8,1,1
16.92,8,1,1
16.944,8,1,1
16.968,8,0,1
16.992,8,0,1
17.016,8,0,1
17.04,8,0,1
17.064001,8,0,1
17.088,8,0,1
17.112,8,0,1
17.136,8,0,1
17.16,8,0,1
17.184,9,0,1
17.208,9,0,1
17.232,9,0,0
17.256,9,0,0
17.28,9,0,0
17.304,9,0,0
17.328001,9,0,0
17.352,9,1,0
17.376,9,1,0
17.4,9,1,0
17.424,9,2,0
17.448,9,2,0
17.472,9,1,0
17.496,9,1,0
17.52,9,1,0
17.544,9,1,0
17.568,9,1,0
17.592001,9,1,0
17.616,9,2,0
17.64,9,2,0
17.664,9,1,0
17.688,9,1,0
17.712,9,1,0
17.736,9,1,0
17.76,9,1,0
17.784,9,1,0
17.808,9,1,0
17.832,10,1,0
17.856,10,1,0
17.880001,10,1,1
17.904,10,1,1
17.928,10,1,1
17.952,10,0,0
17.976,10,1,1
18,10,1,1
18.024,9,1,1
18.048,9,1,1
18.072,9,1,0
18.096,9,1,0
18.12,9,1,0
18.144001,9,1,0
18.168,10,1,0
18.192,11,1,0
18.216,11,1,0
18.24,11,1,1
18.264,10,1,0
18.288,10,1,0
18.312,9,1,0
18.336,9,1,0
18.36,8,1,0
18.384,8,1,0
18.408,8,1,1
18.432,8,1,1
18.456,8,1,1
18.48,8,1,1
18.504,8,1,1
18.528,9,1,0
18.552,9,2,0
18.576,9,2,0
18.6,9,2,0
18.624,11,2,0
18.648,10,2,1
18.672,10,1,0
18.696001,10,1,0
18.72,10,1,0
18.744,10,1,0
18.768,10,0,0
18.792,10,0,0
18.816,9,0,0
18.84,8,0,0
18.864,8,0,0
18.888,8,0,0
18.912,8,0,1
18.936,8,0,1
18.960001,8,0,0
18.984,7,0,0
19.008,7,0,0
19.032,7,0,0
19.056,8,0,1
19.08,8,0,1
19.104,8,0,1
19.128,8,0,1
19.152,9,0,1
19.176,8,0,1
19.2,8,1,1
19.224,8,1,1
19.248001,8,0,0
19.272,8,0,1
19.296,8,0,1
19.32,7,0,2
19.344,6,0,1
19.368,6,0,1
19.392,6,0,1
19.416,7,0,1
19.44,7,0,1
19.464,7,0,0
19.488,6,0,0
19.512001,6,0,0
19.536,6,0,0
19.56,7,0,0
19.584,7,0,0
19.608,7,0,0
19.632,7,0,0
19.656,7,1,0
19.68,7,1,0
19.704,7,1,0
19.728,7,0,0
19.752,7,1,0
19.776001,7,0,1
19.8,7,0,1
19.824,6,0,0
19.848,6,0,0
19.872,6,0,0
19.896,7,0,1
19.92,7,0,1
19.944,7,0,1
19.968,7,0,1
19.992,7,0,1
20.016,7,0,1
20.04,7,0,1
20.064001,6,0,1
20.088,7,0,1
20.112,7,0,1
20.136,6,0,1
20.16,6,0,0
20.184,6,0,0
20.208,8,0,0
20.232,8,0,0
20.256,7,0,0
20.28,6,0,0
20.304,6,0,0
20.328001,6,0,0
20.352,6,0,1
20.376,6,0,0
20.4,6,0,1
20.424,6,0,0
20.448,6,0,1
20.472,6,0,0
20.496,6,0,0
20.52,6,0,0
20.544,6,0,0
20.568,6,0,0
20.592001,6,0,1
20.616001,6,0,1
20.64,6,0,0
20.664,6,0,1
20.688,6,0,1
20.712,7,0,0
20.736,6,0,0
20.76,6,1,0
20.784,6,2,0
20.808,6,2,0
20.832,6,1,0
20.856,6,1,0
20.880001,7,1,0
20.904,7,1,1
20.928,7,1,0
20.952,7,1,0
20.976,7,1,1
21,7,1,0
21.024,7,1,0
21.048,7,1,0
21.072,7,1,0
21.096,7,1,0
21.12,7,2,1
21.144001,7,2,1
21.168,6,2,0
21.192,6,2,0
21.216,6,2,0
21.24,6,2,0
21.264,5,1,0
21.288,5,1,0
21.312,5,1,0
21.336,5,2,0
21.36,4,2,0
21.384,3,2,0
21.408,4,2,0
21.432001,4,2,0
21.456,5,0,0
21.48,5,0,0
21.504,5,0,1
21.528,5,0,1
21.552,5,0,1
21.576,5,0,1
21.6,5,0,0
21.624,5,0,0
21.648,5,0,0
21.672,5,0,1
21.696001,6,0,0
21.72,7,0,0
21.744,7,0,0
21.768,7,1,0
21.792,6,0,0
21.816,6,0,0
21.84,6,1,0
21.864,6,1,0
21.888,6,1,0
21.912,6,2,0
21.936,6,2,0
21.960001,6,2,0
21.984,5,1,0
22.008,4,1,0
22.032,4,1,0
22.056,5,1,0
22.08,5,1,0
22.104,5,1,0
22.128,6,1,0
22.152,6,1,1
22.176,6,1,0
22.2,6,1,0
22.224,6,1,0
22.248001,6,0,0
22.272,6,0,0
22.296,6,0,0
22.32,6,0,0
22.344,4,0,0
22.368,4,0,0
22.392,4,0,0
22.416,4,0,0
22.44,4,0,0
22.464,4,0,0
22.488,4,0,0
22.512001,4,0,0
22.536,4,0,0
22.56,4,0,0
22.584,4,1,0
22.608,4,1,0
22.632,4,1,0
22.656,4,0,0
22.68,3,0,0
22.704,4,0,0
22.728,4,0,0
22.752,4,0,0
22.776001,4,0,0
22.800001,4,0,0
22.824,4,0,0
22.848,4,1,0
22.872,4,1,0
22.896,4,1,0
22.92,4,0,1
22.944,5,0,1
22.968,5,0,0
22.992,4,0,0
23.016,0,0,0
23.04,0,0,0
23.064001,0,0,0
23.088,0,0,0
23.112,0,0,0
23.136,0,0,0
23.16,0,0,0
23.184,0,0,0
23.208,0,0,0
23.232,0,0,0
23.256,0,0,0
23.28,0,0,0
23.304,0,0,0
23.328001,0,0,0
23.352,0,0,0
23.376,0,0,0
23.4,0,0,0
23.424,0,0,0
23.448,0,0,0
23.472,0,0,0
23.496,0,0,0
23.52,0,0,0
23.544,0,0,0
23.568,0,0,0
23.592001,0,0,0
23.616001,0,0,0
23.64,0,0,0
23.664,0,0,0
23.688,0,0,0
23.712,0,0,0
23.736,0,0,0
23.76,0,0,0
23.784,0,0,0
23.808,0,0,0
23.832,0,0,0
23.856,0,0,0
23.880001,0,0,0
23.904,0,0,0
23.928,0,0,0
23.952,0,0,0
23.976,0,0,0
