visit,wait,slow,fast
5.208,1,1,0
5.232,2,1,0
5.256,2,1,0
5.28,2,0,0
5.304,2,0,0
5.328,2,0,0
5.352,4,0,0
5.376,4,0,0
5.4,4,0,0
5.4240003,4,0,0
5.448,4,0,0
5.472,4,0,0
5.496,4,0,0
5.52,4,0,0
5.544,4,0,0
5.568,5,0,0
5.592,5,0,0
5.616,5,1,0
5.64,5,1,0
5.664,5,1,0
5.688,7,1,0
5.712,7,1,0
5.736,7,1,1
5.76,6,1,1
5.784,6,1,1
5.808,6,1,1
5.8320003,6,2,1
5.856,7,2,1
5.88,6,2,1
5.9040003,7,2,1
5.928,7,2,1
5.952,7,2,1
5.976,7,2,0
6,10,2,1
6.024,10,2,1
6.048,10,2,1
6.072,10,2,1
6.096,9,3,1
6.12,9,3,1
6.144,10,3,1
6.168,10,3,1
6.192,10,3,1
6.216,10,3,1
6.2400002,10,3,0
6.264,10,3,0
6.288,10,3,0
6.3120003,10,4,0
6.336,10,4,1
6.36,11,3,1
6.384,10,3,1
6.408,10,3,1
6.432,9,3,1
6.456,9,3,1
6.48,9,3,1
6.504,9,3,1
6.528,9,3,1
6.552,10,3,1
6.576,11,3,1
6.6,12,3,0
6.624,12,3,0
6.6480002,12,3,0
6.672,13,3,0
6.696,12,3,0
6.7200003,12,2,0
6.744,11,2,0
6.768,11,2,0
6.7920003,12,2,0
6.816,12,2,0
6.84,11,2,0
6.864,12,2,0
6.888,12,2,0
6.912,12,2,0
6.936,13,2,0
6.96,13,2,0
6.984,13,2,0
7.008,13,4,0
7.032,12,4,0
7.056,12,4,0
7.08,12,4,0
7.104,12,4,0
7.1280003,12,4,0
7.152,12,4,0
7.176,12,4,0
7.2000003,11,4,0
7.224,11,4,0
7.248,11,4,0
7.272,10,4,0
7.296,10,4,0
7.32,11,5,1
7.344,12,5,1
7.368,13,5,1
7.392,12,5,1
7.416,12,5,1
7.44,13,5,1
7.464,13,5,1
7.488,12,5,1
7.512,11,5,1
7.5360003,11,5,1
7.56,11,5,0
7.584,11,5,1
7.6080003,11,5,1
7.632,11,5,1
7.656,11,5,1
7.6800003,12,5,1
7.704,11,5,1
7.728,11,4,1
7.752,13,4,1
7.776,13,4,1
7.8,14,5,1
7.824,14,5,0
7.848,14,5,0
7.872,14,5,0
7.896,15,5,0
7.92,14,5,0
7.9440002,14,5,1
7.968,14,6,1
7.992,14,6,1
8.016,14,6,1
8.04,14,6,1
8.064,13,6,1
8.088,12,6,1
8.112,12,6,1
8.136,12,6,1
8.16,12,6,1
8.184,12,6,1
8.208,12,6,0
8.232,12,6,0
8.2560005,12,6,0
8.28,11,6,1
8.304,11,6,1
8.328,10,6,1
8.352,10,7,1
8.376,10,6,1
8.4,10,6,1
8.424,9,6,1
8.448,9,6,1
8.472,9,6,1
8.496,9,6,1
8.52,9,7,0
8.544,9,6,1
8.568,10,6,1
8.592,10,6,1
8.616,10,7,1
8.64,10,7,1
8.6640005,9,7,1
8.688,9,7,1
8.712,9,6,1
8.736,10,5,1
8.76,10,5,1
8.784,10,4,1
8.808,10,4,0
8.832,11,4,0
8.856,12,4,0
8.88,13,4,0
8.904,12,4,0
8.928,12,4,0
8.952,12,4,0
8.976,12,4,0
9,12,4,0
9.024,12,5,0
9.048,13,5,0
9.0720005,13,5,0
9.096,12,5,0
9.12,11,5,0
9.144,11,5,0
9.168,11,5,1
9.192,12,5,1
9.216,12,5,1
9.24,12,4,1
9.264,12,4,1
9.288,12,4,1
9.312,12,4,1
9.336,12,4,1
9.36,11,4,1
9.384,11,4,1
9.408,11,4,1
9.432,11,4,1
9.456,12,3,0
9.4800005,12,3,0
9.504,14,3,0
9.528,12,3,0
9.552,11,3,0
9.576,10,3,0
9.6,9,3,0
9.624001,9,3,0
9.648,8,3,0
9.672,9,3,0
9.696,9,3,0
9.72,9,3,0
9.744,10,2,0
9.768,10,1,1
9.792,10,1,1
9.816,10,1,1
9.84,11,1,1
9.864,11,1,1
9.8880005,11,1,1
9.912,11,1,1
9.936,11,1,1
9.96,11,1,1
9.984,11,1,1
10.008,13,0,1
10.032001,14,0,1
10.056,14,0,1
10.08,14,0,0
10.104,14,0,0
10.128,14,1,0
10.152,14,1,0
10.176,15,1,0
10.2,14,1,1
10.224,13,1,1
10.248,13,1,1
10.272,13,1,1
10.2960005,13,1,1
10.32,13,1,1
10.344,13,1,1
10.368,14,0,1
10.392,14,0,1
10.416,14,0,1
10.440001,13,0,1
10.464,13,0,1
10.488,13,0,1
10.512,12,0,0
10.536,12,0,0
10.56,12,0,0
10.584,12,0,0
10.608,11,0,0
10.632,10,0,0
10.656,10,0,0
10.68,10,0,0
10.704,10,0,0
10.728,10,0,0
10.752,9,0,0
10.776,8,0,0
10.8,8,0,0
10.824,8,1,0
10.848001,8,1,0
10.872,8,1,0
10.896,7,1,0
10.92,7,0,1
10.944,7,0,1
10.968,6,0,1
10.992,7,0,1
11.016,6,0,1
11.04,7,0,1
11.064,7,0,1
11.088,6,0,1
11.112,6,0,1
11.136,6,0,1
11.16,6,0,1
11.184,7,0,1
11.208,7,0,0
11.232,7,0,0
11.2560005,7,0,0
11.28,7,0,0
11.304,7,0,0
11.328,7,0,0
11.352,7,0,0
11.376,7,0,0
11.400001,7,0,0
11.424,7,0,0
11.448,7,0,0
11.472,7,0,0
11.496,7,0,0
11.52,7,0,0
11.544,7,0,0
11.568,7,0,0
11.592,7,0,0
11.616,7,0,0
11.64,7,0,0
11.6640005,7,1,0
11.688,7,1,0
11.712,7,1,0
11.736,6,1,0
11.76,6,1,0
11.784,6,2,0
11.808001,6,2,0
11.832,7,2,0
11.856,6,2,0
11.88,6,2,0
11.904,5,2,0
11.928,5,2,0
11.952,5,2,0
11.976,6,3,0
12,7,3,0
12.024,7,3,0
12.048,7,3,0
12.0720005,8,3,0
12.096,9,2,0
12.12,9,2,0
12.144,9,2,0
12.168,9,2,0
12.192,8,2,0
12.216001,8,2,0
12.24,8,2,0
12.264,9,2,0
12.288,9,2,0
12.312,9,2,0
12.336,9,2,0
12.36,9,2,0
12.384,9,2,0
12.408,9,2,0
12.432,9,2,0
12.456,9,2,0
12.4800005,9,2,0
12.504,8,3,0
12.528,9,3,0
12.552,10,3,0
12.576,10,4,0
12.6,10,4,0
12.624001,10,4,0
12.648,10,5,0
12.672,11,5,0
12.696,11,5,0
12.72,11,5,0
12.744,10,5,0
12.768,10,5,0
12.792,10,5,0
12.816,9,4,0
12.84,8,4,0
12.864,8,4,0
12.8880005,7,4,0
12.912,7,4,0
12.936,6,4,0
12.96,6,4,0
12.984,6,4,0
13.008,6,4,0
13.032001,6,4,0
13.056,6,5,0
13.08,6,5,0
13.104,6,5,0
13.128,6,5,0
13.152,6,5,0
13.176,6,5,0
13.2,6,5,0
13.224,6,5,0
13.248,6,5,0
13.272,6,5,0
13.2960005,7,5,0
13.32,7,5,0
13.344,7,5,0
13.368,7,5,0
13.392,7,5,0
13.416,7,5,0
13.440001,8,5,0
13.464,8,5,0
13.488,9,5,0
13.512,9,5,0
13.536,9,5,0
13.56,10,5,0
13.584001,10,6,0
13.608,11,6,0
13.632,11,5,0
13.656,11,5,0
13.68,11,5,0
13.704,10,5,0
13.728,10,5,0
13.752,10,5,0
13.776,10,5,0
13.8,10,4,0
13.824,10,4,0
13.848001,12,4,0
13.872,12,4,0
13.896,12,5,0
13.92,12,5,0
13.944,12,5,0
13.968,12,5,0
13.992001,12,5,0
14.016,11,5,0
14.04,11,5,0
14.064,11,5,0
14.088,11,5,0
14.112,11,5,0
14.136,11,5,0
14.16,11,5,0
14.184,11,5,0
14.208,11,5,0
14.232,11,6,0
14.2560005,11,6,0
14.28,11,6,0
14.304,11,6,0
14.328,11,6,0
14.352,11,6,0
14.376,11,6,0
14.400001,11,6,0
14.424,11,6,0
14.448,12,6,0
14.472,12,6,0
14.496,12,6,0
14.52,12,6,0
14.544,12,6,0
14.568,12,6,0
14.592,12,5,0
14.616,13,5,0
14.64,14,5,0
14.6640005,14,5,0
14.688,14,5,0
14.712,14,5,0
14.736,15,5,0
14.76,14,5,0
14.784,13,5,0
14.808001,13,5,0
14.832,13,5,0
14.856,13,5,0
14.88,13,5,0
14.904,13,5,0
14.928,13,5,0
14.952,13,5,0
14.976,13,5,0
15,13,5,0
15.024,13,5,0
15.048,14,5,0
15.0720005,14,5,0
15.096,14,5,0
15.12,13,6,0
15.144,13,6,0
15.168,13,6,0
15.192,13,6,0
15.216001,13,6,0
15.24,13,6,0
15.264,11,6,0
15.288,10,6,0
15.312,10,6,0
15.336,10,6,0
15.360001,11,5,0
15.384,11,4,0
15.408,11,4,0
15.432,11,5,0
15.456,10,5,0
15.4800005,10,5,0
15.504,11,5,0
15.528,11,5,0
15.552,11,5,0
15.576,11,5,0
15.6,11,5,0
15.624001,11,5,0
15.648,11,5,0
15.672,11,5,0
15.696,12,5,0
15.72,13,5,0
15.744,13,5,0
15.768001,13,5,0
15.792,13,5,0
15.816,12,5,0
15.84,13,5,0
15.864,13,5,0
15.8880005,12,5,0
15.912,13,5,0
15.936,13,5,0
15.96,13,5,0
15.984,13,5,0
16.008,13,4,0
16.032,12,4,0
16.056,13,4,0
16.08,13,5,0
16.104,13,5,0
16.128,13,5,0
16.152,14,5,0
16.176,14,5,0
16.2,14,5,0
16.224,14,5,0
16.248,14,5,0
16.272,14,5,0
16.296,14,5,0
16.32,14,5,0
16.344,15,5,0
16.368,14,5,0
16.392,14,4,0
16.416,14,4,0
16.44,14,3,0
16.464,14,3,0
16.488,15,3,0
16.512001,16,3,0
16.536,16,4,0
16.56,16,4,0
16.584,17,4,0
16.608,17,4,0
16.632,17,4,0
16.656,17,4,0
16.68,17,3,0
16.704,16,3,0
16.728,16,3,0
16.752,15,3,0
16.776001,15,3,0
16.8,15,3,0
16.824,14,3,0
16.848,13,3,0
16.872,14,3,0
16.896,14,3,0
16.92,15,3,0
16.944,15,3,0
16.968,15,3,0
16.992,15,3,0
17.016,15,3,0
17.04,15,3,0
17.064001,15,3,0
17.088,15,3,0
17.112,14,3,0
17.136,14,3,0
17.16,15,3,0
17.184,16,4,0
17.208,16,4,0
17.232,16,3,0
17.256,16,3,0
17.28,16,3,0
17.304,17,3,0
17.328001,17,3,0
17.352,17,3,0
17.376,16,3,0
17.4,16,3,0
17.424,16,3,0
17.448,17,3,0
17.472,16,3,0
17.496,16,3,0
17.52,16,3,0
17.544,17,3,0
17.568,17,3,0
17.592001,17,3,0
17.616,17,3,0
17.64,17,3,0
17.664,18,3,0
17.688,18,3,0
17.712,17,3,0
17.736,17,3,0
17.76,18,3,0
17.784,18,3,0
17.808,18,3,0
17.832,18,4,0
17.856,18,4,0
17.880001,19,4,0
17.904,19,4,0
17.928,18,4,0
17.952,17,4,0
17.976,19,4,0
18,19,4,0
18.024,18,4,0
18.048,18,4,0
18.072,18,4,0
18.096,18,4,0
18.12,17,4,0
18.144001,17,4,0
18.168,17,4,0
18.192,17,3,0
18.216,17,3,0
18.24,17,3,0
18.264,16,2,0
18.288,16,2,0
18.312,16,2,0
18.336,16,2,0
18.36,15,2,0
18.384,15,2,0
18.408,15,2,0
18.432,16,2,0
18.456,16,2,0
18.48,16,2,0
18.504,17,1,0
18.528,18,1,0
18.552,19,1,0
18.576,20,1,0
18.6,20,1,0
18.624,20,1,0
18.648,19,1,0
18.672,19,1,0
18.696001,19,1,0
18.72,19,1,0
18.744,19,1,0
18.768,18,1,0
18.792,18,1,0
18.816,19,1,0
18.84,20,1,0
18.864,19,1,0
18.888,20,1,0
18.912,20,1,0
18.936,20,1,0
18.960001,20,1,0
18.984,20,1,0
19.008,20,1,0
19.032,20,1,0
19.056,21,2,0
19.08,22,2,0
19.104,21,2,0
19.128,21,2,0
19.152,21,2,0
19.176,20,2,0
19.2,20,2,0
19.224,21,2,0
19.248001,21,2,0
19.272,21,2,0
19.296,21,2,0
19.32,20,2,0
19.344,19,2,0
19.368,20,2,0
19.392,20,3,0
19.416,21,3,0
19.44,21,3,0
19.464,21,3,0
19.488,20,3,0
19.512001,19,3,0
19.536,19,3,0
19.56,20,3,0
19.584,20,3,0
19.608,19,3,0
19.632,19,3,0
19.656,20,3,0
19.68,20,3,0
19.704,21,3,0
19.728,21,3,0
19.752,22,3,0
19.776001,22,3,0
19.8,23,3,0
19.824,22,3,0
19.848,23,3,0
19.872,24,3,0
19.896,23,3,0
19.92,22,3,0
19.944,21,3,0
19.968,21,3,0
19.992,21,3,0
20.016,21,3,0
20.04,21,3,0
20.064001,20,3,0
20.088,21,3,0
20.112,21,3,0
20.136,20,3,0
20.16,20,3,0
20.184,20,3,0
20.208,21,3,0
20.232,21,3,0
20.256,20,3,0
20.28,19,3,0
20.304,19,3,0
20.328001,19,2,0
20.352,20,2,0
20.376,20,2,0
20.4,18,2,0
20.424,18,2,0
20.448,18,2,0
20.472,16,2,0
20.496,16,2,0
20.52,16,2,0
20.544,17,2,0
20.568,17,2,0
20.592001,17,2,0
20.616001,16,2,0
20.64,17,2,0
20.664,17,2,0
20.688,17,2,0
20.712,17,2,0
20.736,18,2,0
20.76,19,2,0
20.784,20,2,0
20.808,19,1,0
20.832,19,1,0
20.856,19,1,0
20.880001,21,1,0
20.904,21,1,0
20.928,20,1,0
20.952,20,1,0
20.976,21,1,0
21,21,1,0
21.024,21,1,0
21.048,22,1,0
21.072,22,1,0
21.096,22,1,0
21.12,22,0,0
21.144001,21,0,0
21.168,20,0,0
21.192,22,0,0
21.216,22,0,0
21.24,22,0,0
21.264,21,0,0
21.288,21,0,0
21.312,21,0,0
21.336,19,0,0
21.36,19,0,0
21.384,20,0,0
21.408,19,0,0
21.432001,20,0,0
21.456,22,0,0
21.48,20,0,0
21.504,20,0,0
21.528,20,0,0
21.552,19,0,0
21.576,18,0,0
21.6,17,0,0
21.624,17,0,0
21.648,17,0,0
21.672,16,0,0
21.696001,16,0,0
21.72,17,0,0
21.744,17,0,0
21.768,16,0,0
21.792,14,0,0
21.816,14,0,0
21.84,14,0,0
21.864,14,0,0
21.888,14,0,0
21.912,13,0,0
21.936,13,0,0
21.960001,13,0,0
21.984,12,0,0
22.008,11,0,0
22.032,11,0,0
22.056,11,0,0
22.08,12,0,0
22.104,12,0,0
22.128,12,0,0
22.152,12,0,0
22.176,11,0,0
22.2,11,0,0
22.224,12,0,0
22.248001,12,0,0
22.272,11,0,0
22.296,11,0,0
22.32,10,0,0
22.344,10,0,0
22.368,10,0,0
22.392,10,0,0
22.416,10,0,0
22.44,10,0,0
22.464,10,1,0
22.488,11,1,0
22.512001,11,1,0
22.536,11,1,0
22.56,11,1,0
22.584,9,1,0
22.608,9,1,0
22.632,9,1,0
22.656,9,1,0
22.68,8,1,0
22.704,8,1,0
22.728,8,1,0
22.752,8,1,0
22.776001,9,1,0
22.800001,9,1,0
22.824,9,1,0
22.848,9,1,0
22.872,9,1,0
22.896,9,0,0
22.92,9,0,0
22.944,9,0,0
22.968,9,0,0
22.992,6,0,0
23.016,0,0,0
23.04,0,0,0
23.064001,0,0,0
23.088,0,0,0
23.112,0,0,0
23.136,0,0,0
23.16,0,0,0
23.184,0,0,0
23.208,0,0,0
23.232,0,0,0
23.256,0,0,0
23.28,0,0,0
23.304,0,0,0
23.328001,0,0,0
23.352,0,0,0
23.376,0,0,0
23.4,0,0,0
23.424,0,0,0
23.448,0,0,0
23.472,0,0,0
23.496,0,0,0
23.52,0,0,0
23.544,0,0,0
23.568,0,0,0
23.592001,0,0,0
23.616001,0,0,0
23.64,0,0,0
23.664,0,0,0
23.688,0,0,0
23.712,0,0,0
23.736,0,0,0
23.76,0,0,0
23.784,0,0,0
23.808,0,0,0
23.832,0,0,0
23.856,0,0,0
23.880001,0,0,0
23.904,0,0,0
23.928,0,0,0
23.952,0,0,0
23.976,0,0,0
